lat,lon,score_202001,score_202002,score_202003,score_202004,score_202005,score_202006,score_202007,score_202008,score_202009,score_202010,score_202011,score_202012,score_202101,score_202102,score_202103,score_202104,score_202105,score_202106,score_202107,score_202108,score_202109,score_202110,score_202111,score_202112,score_202201,score_202202,score_202203,score_202204,score_202205,score_202206,score_202207,score_202208,score_202209,score_202210,score_202211,score_202212,score_202301,score_202302,score_202303,score_202304,score_202305,score_202306,score_202307,score_202308,score_202309,score_202310,score_202311,score_202312,avg_score
39.33,41.0,0.76129,0.68636,0.36527,0.07352,0.26771,0.54706,0.54969,0.68854,0.69638,0.90178,0.45884,0.7038,0.69379,0.70638,0.63024,0.59468,0.67539,0.78124,0.56155,0.58981,0.7842,0.64385,0.58946,0.6456,0.77844,0.74454,0.63032,0.38349,-0.00174,0.65737,0.87312,0.87065,0.62556,0.67045,0.42978,0.44747,0.73729,0.80261,0.02881,0.02092,0.31934,0.53322,0.687,0.73796,0.66424,0.40894,0.3094,0.42032,0.57033
38.67,41.0,0.70055,0.59338,0.27265,0.07861,0.33652,0.65913,0.62091,0.78201,0.7827,0.95716,0.50276,0.68587,0.6778,0.65987,0.55234,0.66578,0.75062,0.87057,0.68066,0.6765,0.872,0.70477,0.62369,0.61936,0.73639,0.73004,0.55452,0.45165,0.08211,0.76838,0.94213,0.94888,0.6961,0.71454,0.43941,0.53476,0.73055,0.77265,0.0521,0.08004,0.4108,0.67083,0.78933,0.81135,0.73596,0.42686,0.35999,0.43129,0.60827
39.0,41.33,0.80595,0.72504,0.39363,0.04944,0.3179,0.61786,0.59276,0.74868,0.75653,0.94234,0.50024,0.68682,0.7305,0.71827,0.64021,0.64553,0.71455,0.84987,0.63218,0.65429,0.85004,0.68343,0.6042,0.66197,0.83607,0.80403,0.67251,0.42325,0.03046,0.73169,0.92928,0.93623,0.6725,0.7036,0.45595,0.47598,0.73836,0.8319,0.07272,0.04696,0.35292,0.63248,0.75126,0.77722,0.70099,0.4153,0.34753,0.44899,0.61063
39.0,40.67,0.76747,0.6836,0.36187,0.08495,0.3041,0.61532,0.60477,0.75449,0.74218,0.94134,0.492,0.69265,0.70499,0.71248,0.66187,0.65567,0.72877,0.84028,0.63363,0.6372,0.84184,0.68096,0.59523,0.645,0.80551,0.7668,0.64219,0.4175,0.0255,0.72208,0.9257,0.92139,0.66861,0.70622,0.42682,0.46188,0.7464,0.82177,0.02351,0.026,0.35614,0.61521,0.76099,0.79115,0.72654,0.41999,0.31445,0.42111,0.602
39.33,41.33,0.76472,0.67776,0.37498,0.0563,0.27043,0.5445,0.53613,0.68048,0.70078,0.89157,0.46598,0.69786,0.69609,0.69376,0.5936,0.57245,0.65966,0.77641,0.55595,0.59458,0.78121,0.64091,0.59766,0.65879,0.77529,0.75225,0.6307,0.37718,0.00449,0.66116,0.86724,0.86886,0.62432,0.66382,0.45498,0.46052,0.73321,0.79496,0.05401,0.04226,0.32076,0.53677,0.67096,0.72688,0.64755,0.40946,0.33668,0.44315,0.56958
39.33,40.67,0.70254,0.61815,0.32356,0.08565,0.24524,0.5298,0.53858,0.67485,0.674,0.88775,0.44676,0.6955,0.65196,0.68197,0.59053,0.57239,0.67199,0.75189,0.54599,0.55755,0.75827,0.63488,0.58057,0.62539,0.72307,0.69516,0.58497,0.36441,-0.00678,0.6367,0.84906,0.83384,0.61451,0.65502,0.40739,0.44562,0.7296,0.77428,-0.00373,0.01312,0.31875,0.50595,0.67255,0.73117,0.66454,0.4069,0.28848,0.3957,0.54888
38.67,41.33,0.68453,0.56094,0.2609,0.04822,0.34204,0.66643,0.61125,0.78103,0.79662,0.95628,0.50929,0.67577,0.66964,0.63687,0.4874,0.64343,0.74152,0.87549,0.68868,0.68715,0.87642,0.7078,0.6342,0.62053,0.71729,0.72723,0.53427,0.44797,0.09378,0.78172,0.93999,0.95124,0.70325,0.70683,0.46157,0.56189,0.71849,0.75532,0.08531,0.10771,0.4189,0.6881,0.78377,0.80663,0.7218,0.4244,0.38881,0.45031,0.60706
38.67,40.67,0.64357,0.51771,0.23145,0.10322,0.331,0.66538,0.63085,0.79071,0.77909,0.9539,0.50317,0.68492,0.64203,0.6359,0.52502,0.6619,0.76299,0.86357,0.68909,0.66869,0.86743,0.70887,0.6221,0.60957,0.68179,0.68527,0.50133,0.44858,0.09696,0.77016,0.93725,0.93613,0.69886,0.71439,0.42186,0.5422,0.73242,0.74596,0.02069,0.08703,0.43012,0.67092,0.79706,0.82238,0.75594,0.43834,0.35355,0.41321,0.59989
39.33,42.0,0.85327,0.70496,0.44801,-0.06155,0.32338,0.591,0.51918,0.69037,0.76768,0.88669,0.52471,0.62837,0.75469,0.66138,0.46597,0.54744,0.62478,0.82018,0.5841,0.6595,0.83328,0.65936,0.62465,0.76129,0.86114,0.85647,0.71903,0.38854,0.04597,0.73314,0.89469,0.91482,0.66824,0.65897,0.55476,0.47924,0.72719,0.82813,0.20651,0.12094,0.34186,0.62978,0.67156,0.72108,0.61288,0.40044,0.43673,0.53225,0.60161
38.67,42.0,0.78164,0.59253,0.3546,-0.08456,0.3731,0.68655,0.56758,0.76466,0.84287,0.94107,0.54662,0.63177,0.72313,0.62858,0.36695,0.58611,0.68833,0.89846,0.69144,0.72467,0.90154,0.71126,0.6545,0.72943,0.80573,0.82329,0.62684,0.42981,0.10778,0.82574,0.94248,0.96848,0.73851,0.6823,0.55952,0.57763,0.71943,0.7858,0.24857,0.17662,0.4119,0.74303,0.75921,0.77814,0.663,0.39974,0.46878,0.53822,0.62674
39.0,42.33,0.86962,0.68305,0.44385,-0.12515,0.35517,0.64946,0.5385,0.73166,0.81646,0.91229,0.55415,0.59898,0.76252,0.64792,0.38212,0.55873,0.64684,0.87403,0.6447,0.70224,0.8806,0.69398,0.62329,0.79474,0.87841,0.88792,0.72966,0.40792,0.07426,0.79718,0.92667,0.94863,0.71885,0.66683,0.56926,0.52046,0.72689,0.84009,0.2578,0.14339,0.37211,0.70946,0.71668,0.74064,0.62466,0.38881,0.45931,0.54035,0.62262
39.0,41.67,0.85443,0.72263,0.46842,-0.08148,0.35112,0.64574,0.55918,0.7487,0.80606,0.92792,0.55134,0.62468,0.75463,0.67346,0.46832,0.57854,0.67686,0.87253,0.65133,0.69496,0.87422,0.69688,0.62294,0.74811,0.87069,0.8694,0.72304,0.4061,0.06474,0.78458,0.93259,0.95415,0.70674,0.68371,0.55135,0.52791,0.71916,0.8331,0.19986,0.12336,0.36875,0.70916,0.73215,0.75135,0.6532,0.40686,0.45059,0.5219,0.62575
39.33,42.33,0.84876,0.66095,0.39244,-0.07043,0.3202,0.57897,0.49929,0.66408,0.76133,0.86733,0.51384,0.61135,0.75524,0.6335,0.40906,0.54062,0.59219,0.80883,0.56209,0.65686,0.83046,0.64677,0.62758,0.78388,0.85411,0.85157,0.70312,0.39697,0.05365,0.72833,0.88396,0.90249,0.66556,0.64391,0.55557,0.45308,0.73438,0.82888,0.24301,0.13224,0.34212,0.60222,0.6515,0.71514,0.58938,0.38401,0.42628,0.53789,0.59114
39.33,41.67,0.82924,0.69827,0.42113,-0.01945,0.30699,0.57158,0.52074,0.6812,0.74829,0.88518,0.50201,0.65818,0.74177,0.67076,0.50958,0.55354,0.62809,0.80549,0.56893,0.64306,0.81651,0.64795,0.62365,0.73377,0.837,0.82329,0.68986,0.38544,0.03472,0.70736,0.88511,0.90287,0.65312,0.65975,0.53044,0.47117,0.73354,0.81658,0.16689,0.10135,0.333,0.59133,0.66469,0.72303,0.61906,0.4041,0.40977,0.51214,0.59171
38.67,42.33,0.77695,0.53136,0.2973,-0.08985,0.37871,0.68958,0.55299,0.74883,0.84894,0.92877,0.5361,0.6347,0.72591,0.61022,0.31375,0.58318,0.66661,0.89846,0.68423,0.72773,0.90505,0.706,0.66487,0.76206,0.8002,0.81873,0.60754,0.43802,0.12009,0.83154,0.9337,0.96167,0.7481,0.67096,0.56423,0.57251,0.74034,0.77966,0.29763,0.19837,0.42006,0.73013,0.748,0.77623,0.64672,0.38424,0.46139,0.54924,0.62254
38.67,41.67,0.74458,0.57046,0.3061,-0.04263,0.36695,0.68407,0.58081,0.76947,0.8364,0.94822,0.53299,0.649,0.70689,0.6219,0.39035,0.60477,0.70205,0.89591,0.69315,0.72172,0.89793,0.70992,0.6561,0.69328,0.77226,0.78788,0.58525,0.43942,0.11027,0.81713,0.94378,0.96849,0.73056,0.69009,0.53412,0.58138,0.71912,0.76911,0.21048,0.16456,0.418,0.72831,0.76727,0.79075,0.68036,0.40425,0.45041,0.51859,0.6213
39.33,43.0,0.87579,0.52836,0.24269,-0.18288,0.31743,0.56146,0.43408,0.58976,0.76134,0.80562,0.49475,0.52899,0.75588,0.54805,0.16252,0.5169,0.4727,0.80649,0.5165,0.67578,0.85176,0.62723,0.61691,0.88833,0.8391,0.83768,0.62841,0.41046,0.062,0.73703,0.86136,0.87298,0.70285,0.59379,0.57773,0.35982,0.76242,0.83141,0.39199,0.17782,0.3415,0.54987,0.59388,0.6924,0.4905,0.31356,0.42964,0.56003,0.56281
38.67,43.0,0.8526,0.45002,0.1961,-0.1681,0.37767,0.65618,0.47618,0.66349,0.83775,0.85368,0.5047,0.59713,0.76441,0.56933,0.13767,0.56135,0.53257,0.88358,0.61702,0.72566,0.91307,0.67845,0.65903,0.90978,0.83064,0.84382,0.58969,0.43594,0.11324,0.82348,0.89658,0.92499,0.7775,0.61931,0.59931,0.46926,0.80267,0.80918,0.44741,0.24186,0.40293,0.65435,0.66705,0.74152,0.54616,0.31927,0.45681,0.58159,0.60091
39.0,43.33,0.8863,0.46314,0.20831,-0.2167,0.33479,0.60115,0.44804,0.62094,0.80202,0.81525,0.50083,0.53226,0.75154,0.5448,0.08837,0.52655,0.47583,0.8502,0.5654,0.70257,0.89046,0.65054,0.6183,0.92396,0.82601,0.84925,0.5983,0.417,0.07847,0.78378,0.88037,0.89832,0.75365,0.59297,0.59284,0.38384,0.78427,0.83147,0.43856,0.19939,0.36182,0.59032,0.62055,0.70912,0.49552,0.29552,0.44412,0.57177,0.57463
39.0,42.67,0.89635,0.51537,0.24488,-0.21349,0.33623,0.61951,0.46872,0.64561,0.80734,0.84254,0.51379,0.5492,0.77539,0.56423,0.13219,0.52674,0.52524,0.8606,0.5848,0.69924,0.88628,0.66107,0.60904,0.92135,0.86418,0.89367,0.6711,0.42748,0.07821,0.79384,0.89385,0.90884,0.74121,0.60701,0.57166,0.42898,0.7852,0.85993,0.40351,0.16634,0.36546,0.62387,0.64631,0.71036,0.52291,0.30516,0.4202,0.5602,0.58795
39.33,43.33,0.84785,0.50639,0.23514,-0.16646,0.31819,0.53773,0.41754,0.5649,0.74256,0.78665,0.48695,0.52052,0.7212,0.53898,0.16687,0.52034,0.43898,0.78678,0.49371,0.6779,0.84461,0.61577,0.63338,0.85536,0.79457,0.7701,0.54608,0.39198,0.05882,0.71584,0.84473,0.86026,0.70263,0.58733,0.60043,0.32661,0.74678,0.78277,0.39745,0.2157,0.33805,0.52089,0.56973,0.69234,0.47144,0.32413,0.47173,0.56897,0.54982
39.33,42.67,0.86654,0.57154,0.28946,-0.14365,0.32165,0.5608,0.44765,0.60487,0.75545,0.8196,0.49901,0.55304,0.75737,0.574,0.24237,0.52343,0.49949,0.79964,0.51952,0.67012,0.84219,0.62867,0.62824,0.85411,0.84606,0.83744,0.64682,0.40487,0.05904,0.72897,0.86276,0.8783,0.6886,0.6071,0.57988,0.37961,0.75173,0.82587,0.35581,0.17558,0.34128,0.55981,0.60293,0.69673,0.51502,0.33906,0.43815,0.56299,0.5702
38.67,43.33,0.83617,0.44118,0.19374,-0.14079,0.38845,0.64401,0.46549,0.65227,0.83604,0.83991,0.49449,0.6083,0.74811,0.57404,0.15805,0.5735,0.5019,0.87322,0.60419,0.73086,0.91876,0.67462,0.68383,0.88626,0.79623,0.79387,0.51592,0.41935,0.11536,0.81297,0.88526,0.92247,0.78823,0.6197,0.62874,0.44407,0.79478,0.77247,0.46202,0.2879,0.40463,0.63968,0.64988,0.75022,0.54106,0.3319,0.49908,0.59879,0.59711
38.67,42.67,0.82362,0.4646,0.2232,-0.14161,0.38463,0.67002,0.49665,0.68642,0.84474,0.87655,0.51367,0.61485,0.75167,0.58192,0.18987,0.56953,0.57113,0.88932,0.63804,0.72993,0.9139,0.68704,0.67149,0.86286,0.81915,0.82816,0.58234,0.4355,0.12044,0.82874,0.9059,0.9357,0.77293,0.635,0.59848,0.50418,0.78518,0.78978,0.4173,0.24754,0.41259,0.68064,0.6893,0.75448,0.57651,0.3423,0.46971,0.58296,0.60893
39.33,44.0,0.76316,0.38844,0.2435,-0.16827,0.32687,0.49322,0.3713,0.49352,0.69598,0.72397,0.45762,0.48531,0.60764,0.49365,0.11112,0.52382,0.3205,0.75797,0.46143,0.70025,0.84932,0.59264,0.67214,0.79082,0.65176,0.58356,0.271,0.33351,0.04237,0.68519,0.79901,0.82872,0.73607,0.56771,0.69161,0.22329,0.6952,0.60548,0.46461,0.34985,0.33591,0.46529,0.48738,0.69556,0.38871,0.34526,0.6276,0.60777,0.5133
38.67,44.0,0.78597,0.39524,0.24366,-0.11189,0.39605,0.58624,0.41883,0.58992,0.80163,0.76832,0.45945,0.5692,0.67707,0.55119,0.1578,0.58158,0.36917,0.83024,0.56009,0.74238,0.92545,0.65057,0.72547,0.82278,0.68313,0.64246,0.281,0.35635,0.09514,0.77369,0.8417,0.89808,0.80942,0.60677,0.72346,0.2962,0.7326,0.63277,0.52085,0.41685,0.39166,0.58244,0.5644,0.75714,0.48075,0.36484,0.65066,0.64334,0.56754
39.0,43.67,0.79884,0.36318,0.25173,-0.15268,0.35221,0.547,0.41656,0.58009,0.7876,0.75895,0.48181,0.49689,0.62319,0.53026,0.12338,0.55175,0.36453,0.81158,0.53902,0.72713,0.9052,0.63247,0.68605,0.81053,0.66085,0.64229,0.30774,0.35056,0.08459,0.749,0.84582,0.89006,0.78389,0.5871,0.71166,0.25915,0.70718,0.65267,0.49091,0.35438,0.36298,0.53873,0.55933,0.73921,0.46182,0.34484,0.62068,0.62988,0.54839
39.33,43.67,0.7842,0.42732,0.23414,-0.17093,0.32446,0.49933,0.37436,0.49867,0.69718,0.73416,0.46089,0.49301,0.64516,0.49825,0.11806,0.52148,0.34571,0.75878,0.45554,0.6907,0.8408,0.59361,0.6595,0.81708,0.69889,0.63275,0.35097,0.35264,0.04396,0.68561,0.80414,0.82727,0.72019,0.57025,0.66119,0.24918,0.71252,0.65356,0.451,0.31418,0.33527,0.46983,0.49723,0.68724,0.39963,0.33652,0.57927,0.59306,0.51933
38.67,43.67,0.80083,0.41226,0.22184,-0.11744,0.40194,0.60598,0.42666,0.60119,0.80516,0.78509,0.46404,0.59081,0.70979,0.55724,0.15622,0.58317,0.40262,0.84237,0.56886,0.73954,0.9226,0.65675,0.71865,0.85586,0.72666,0.6885,0.35239,0.37798,0.10235,0.78515,0.84944,0.89905,0.80494,0.60952,0.69531,0.34544,0.7614,0.67195,0.5157,0.3913,0.39929,0.59848,0.58186,0.75348,0.49283,0.35524,0.60554,0.63062,0.57722
40.0,26.33,0.38311,0.37668,0.29744,0.49376,0.31225,0.33856,0.87164,0.7126,0.47434,0.08096,0.37705,0.18895,0.03487,0.19137,0.09149,0.41237,0.15531,0.31194,0.8083,0.8599,0.59655,0.21484,0.0419,0.09593,0.5373,0.064,0.37966,0.5078,0.86167,0.65649,0.74359,0.29126,0.49581,0.71054,0.19771,0.01098,-0.03279,0.52392,0.51207,0.38526,0.23922,0.56937,0.74321,0.48685,0.30277,0.5578,0.19662,0.07921,0.39047
40.33,26.33,0.37536,0.33694,0.29103,0.48491,0.25524,0.25878,0.83937,0.6613,0.4397,0.04013,0.34908,0.1411,0.00688,0.15667,0.08566,0.3645,0.08711,0.22997,0.77883,0.83012,0.5521,0.15819,-0.00135,0.04946,0.50521,0.05447,0.37098,0.45918,0.81418,0.61401,0.73516,0.25014,0.44555,0.68354,0.15784,-0.00857,-0.08013,0.49392,0.50188,0.3395,0.21839,0.5618,0.69592,0.45869,0.27834,0.5156,0.15244,0.07508,0.3555
39.67,26.33,0.37238,0.36301,0.31505,0.51398,0.33233,0.33395,0.86836,0.72514,0.4635,0.1074,0.40619,0.19804,0.02647,0.20834,0.1055,0.39903,0.21902,0.33727,0.80853,0.86855,0.61323,0.25845,0.08311,0.07348,0.52281,0.06781,0.35281,0.52115,0.88059,0.66777,0.7704,0.32769,0.50667,0.69831,0.2407,0.05784,0.00172,0.49837,0.49968,0.40566,0.25679,0.5766,0.76327,0.4937,0.33504,0.57296,0.19725,0.09766,0.40237
40.33,27.0,0.19731,0.23475,0.23503,0.47518,0.22528,0.19074,0.80998,0.64877,0.29533,-0.02395,0.24736,0.09969,-0.03979,0.1097,0.03367,0.28467,0.04174,0.20652,0.70619,0.80006,0.53109,0.12915,-0.02938,0.01434,0.42538,-0.01051,0.24923,0.37311,0.82079,0.58784,0.73813,0.21635,0.37187,0.53326,0.07075,-0.03058,-0.08051,0.40306,0.29154,0.24325,0.17499,0.52688,0.7018,0.33541,0.30919,0.45377,0.03708,0.02504,0.29564
39.67,27.0,0.20129,0.25535,0.24637,0.48281,0.27928,0.22471,0.82467,0.70245,0.30986,0.02977,0.31117,0.14678,-0.01778,0.13671,0.02992,0.29541,0.15234,0.27972,0.7315,0.84179,0.57868,0.21848,0.05478,0.04312,0.4473,-0.00587,0.22683,0.42055,0.85822,0.61273,0.77256,0.27471,0.43343,0.54377,0.14278,0.02604,-0.03287,0.41023,0.28017,0.26737,0.16924,0.52165,0.75641,0.35148,0.35458,0.49533,0.06519,0.06306,0.32946
40.0,27.33,0.14746,0.23234,0.21166,0.46393,0.25381,0.20686,0.80739,0.67006,0.26336,-0.01497,0.24985,0.12108,-0.0401,0.10473,0.01413,0.27883,0.08636,0.25401,0.7004,0.81161,0.54854,0.16578,0.00146,0.03566,0.41802,-0.02238,0.21407,0.37845,0.84231,0.59882,0.74558,0.23747,0.38425,0.50816,0.08636,-0.00831,-0.06246,0.39264,0.23986,0.24022,0.16884,0.51751,0.72326,0.30521,0.33675,0.44777,0.02821,0.03283,0.29849
40.0,26.67,0.20999,0.27162,0.24853,0.47622,0.26922,0.23267,0.83148,0.68811,0.32032,0.01093,0.27459,0.12844,-0.00856,0.13348,0.04922,0.31804,0.10049,0.27083,0.72991,0.82578,0.56788,0.16924,0.00385,0.05691,0.46337,0.01015,0.26197,0.42521,0.84708,0.61985,0.75094,0.24638,0.41822,0.56186,0.1014,-0.00378,-0.06298,0.43937,0.3075,0.27938,0.1885,0.53603,0.74204,0.352,0.33085,0.49309,0.08514,0.03859,0.32524
40.33,27.33,0.16449,0.20795,0.20729,0.46915,0.21154,0.18073,0.78856,0.62873,0.26082,-0.04259,0.23273,0.09916,-0.0678,0.08969,0.00419,0.26055,0.03119,0.18911,0.68552,0.7868,0.5117,0.12986,-0.02643,-0.00758,0.38736,-0.03432,0.21911,0.33222,0.8142,0.56964,0.72923,0.21293,0.34644,0.50225,0.07131,-0.03464,-0.07035,0.36221,0.25864,0.22227,0.16264,0.51311,0.67676,0.31298,0.30385,0.41628,-0.00433,0.02272,0.27683
40.33,26.67,0.25075,0.25751,0.2605,0.48296,0.22518,0.20575,0.81857,0.65139,0.33753,-0.0115,0.27896,0.10898,-0.02945,0.12085,0.04729,0.30542,0.04583,0.2028,0.72602,0.80938,0.535,0.13765,-0.02237,0.01876,0.44622,0.00438,0.28415,0.39337,0.81625,0.58958,0.7379,0.22525,0.39143,0.5726,0.09283,-0.02746,-0.08066,0.425,0.34614,0.26491,0.17915,0.53564,0.69701,0.37074,0.30053,0.47525,0.06305,0.03993,0.31056
39.67,27.33,0.18086,0.22998,0.22461,0.47758,0.2689,0.21445,0.80837,0.69373,0.28583,0.02261,0.32153,0.15795,-0.03936,0.11831,-0.00391,0.26724,0.15288,0.26276,0.72,0.84138,0.56612,0.23817,0.07473,0.02835,0.41419,-0.03147,0.19849,0.38493,0.85585,0.59229,0.7718,0.27916,0.42107,0.51782,0.15957,0.02712,-0.02003,0.37306,0.25007,0.24186,0.1476,0.50454,0.74013,0.33988,0.36006,0.46831,0.02565,0.07316,0.31684
39.67,26.67,0.25349,0.28232,0.27616,0.49733,0.29057,0.25463,0.83873,0.71366,0.35749,0.05156,0.34621,0.16308,-0.00697,0.1606,0.04982,0.32293,0.17412,0.29456,0.75556,0.85352,0.59077,0.23965,0.07209,0.04881,0.47008,0.0119,0.26057,0.44829,0.86683,0.62587,0.77757,0.29563,0.45816,0.58554,0.17726,0.03963,-0.01534,0.43257,0.33634,0.30379,0.18582,0.5361,0.76259,0.39328,0.35361,0.524,0.09993,0.07648,0.35182
40.33,28.0,0.01247,0.12592,0.08498,0.45211,0.17507,0.16529,0.70228,0.59035,0.10445,-0.08698,0.20407,0.1363,-0.1583,0.02477,-0.12107,0.16598,0.0319,0.15297,0.59932,0.7556,0.45345,0.17197,0.02282,-0.03333,0.25248,-0.11316,0.09031,0.1995,0.80995,0.49344,0.69961,0.19788,0.269,0.37111,0.10218,-0.01906,-0.00498,0.21273,0.10576,0.13757,0.10299,0.45168,0.59032,0.22401,0.31537,0.28344,-0.14589,0.03513,0.21654
39.67,28.0,0.06772,0.14661,0.11924,0.46407,0.21382,0.18105,0.73383,0.65425,0.15743,-0.01897,0.32369,0.20813,-0.12248,0.05316,-0.129,0.16374,0.12369,0.1891,0.63994,0.81573,0.50221,0.28334,0.12841,0.00898,0.28768,-0.10802,0.0911,0.24535,0.83668,0.50264,0.74202,0.25183,0.34678,0.40425,0.19936,0.03957,0.03911,0.23521,0.11386,0.14131,0.07147,0.43713,0.65092,0.27051,0.37658,0.35239,-0.12422,0.10233,0.25862
40.0,28.33,0.00444,0.13053,0.07411,0.45888,0.19084,0.17853,0.69977,0.62024,0.09249,-0.06449,0.27054,0.18839,-0.16711,0.02553,-0.15082,0.14881,0.07544,0.16852,0.60134,0.78181,0.46679,0.24031,0.09084,-0.00109,0.2453,-0.12623,0.06507,0.20144,0.83113,0.4816,0.71008,0.2199,0.29068,0.35838,0.16333,0.02196,0.03322,0.19887,0.07945,0.12905,0.07568,0.43624,0.60083,0.22222,0.35423,0.29547,-0.16391,0.07955,0.22767
40.0,27.67,0.02113,0.15173,0.10256,0.44687,0.21432,0.18981,0.73222,0.62223,0.13456,-0.06701,0.24642,0.15645,-0.1499,0.03604,-0.11477,0.18318,0.06573,0.20006,0.6336,0.78671,0.48593,0.21349,0.04618,-0.01658,0.28064,-0.11579,0.10469,0.23468,0.83175,0.52478,0.7169,0.23616,0.30792,0.38909,0.12522,-0.00545,-0.01071,0.24797,0.10513,0.15857,0.11121,0.46,0.62962,0.22828,0.35088,0.31867,-0.13267,0.0515,0.23896
40.33,28.33,0.01469,0.11231,0.07502,0.46646,0.1534,0.15214,0.67754,0.59366,0.07912,-0.07735,0.21543,0.15362,-0.15559,0.0273,-0.13281,0.14549,0.0437,0.12332,0.57394,0.75224,0.44243,0.182,0.05013,-0.01482,0.23822,-0.10475,0.06786,0.18833,0.80497,0.46077,0.69758,0.17493,0.25899,0.35721,0.12466,0.003,0.02621,0.18341,0.09986,0.11819,0.07823,0.43482,0.575,0.23229,0.31228,0.278,-0.14655,0.05371,0.21189
39.67,28.33,0.08828,0.13776,0.12247,0.48733,0.1932,0.16451,0.71878,0.66489,0.14652,0.00446,0.36005,0.24357,-0.10798,0.06528,-0.13943,0.14313,0.14469,0.15533,0.62289,0.82132,0.49524,0.31287,0.17802,0.03688,0.28206,-0.09311,0.07489,0.2417,0.83317,0.46813,0.74789,0.23148,0.35019,0.40178,0.24244,0.07394,0.08386,0.21315,0.1161,0.11972,0.03745,0.41892,0.64502,0.29518,0.38182,0.36456,-0.12162,0.13586,0.2626
39.67,27.67,0.09849,0.16298,0.14748,0.46908,0.2256,0.18193,0.75347,0.66699,0.18908,-0.00427,0.32372,0.19466,-0.0957,0.07199,-0.09669,0.18542,0.1369,0.20238,0.66027,0.82465,0.52015,0.2731,0.11843,0.01477,0.32159,-0.08683,0.11334,0.28324,0.8402,0.52343,0.75506,0.25536,0.36846,0.43194,0.18991,0.0374,0.02473,0.26911,0.14403,0.15985,0.0829,0.44997,0.68081,0.29114,0.37408,0.38467,-0.08395,0.09712,0.27359
40.33,29.0,0.01361,0.0711,0.02499,0.51866,0.07637,0.08995,0.58532,0.63755,-0.02095,-0.02669,0.32244,0.25822,-0.14374,0.03543,-0.18966,0.03783,0.10057,0.0339,0.48212,0.74924,0.405,0.27324,0.1907,0.08781,0.17901,-0.0898,-0.01638,0.13933,0.80406,0.32402,0.69977,0.10621,0.23865,0.28205,0.24901,0.10883,0.16613,0.08035,0.04392,0.04402,-0.04041,0.34412,0.50227,0.25632,0.33356,0.27076,-0.1616,0.15472,0.20067
39.67,29.0,0.10204,0.10204,0.09059,0.54859,0.10714,0.09433,0.63359,0.69369,0.05711,0.05094,0.45321,0.35262,-0.0887,0.08622,-0.18489,0.04454,0.17838,0.04484,0.52756,0.80844,0.44377,0.38898,0.31053,0.14222,0.22622,-0.06184,-0.00171,0.19515,0.81194,0.32532,0.74275,0.1474,0.32363,0.33489,0.36697,0.18044,0.23624,0.11726,0.07865,0.0514,-0.07716,0.33514,0.57357,0.32569,0.38654,0.36107,-0.13376,0.24063,0.25155
40.0,29.33,0.05088,0.07701,0.03907,0.54285,0.07379,0.0706,0.58051,0.68235,-0.01476,0.01993,0.42368,0.33127,-0.11635,0.05619,-0.20065,0.00885,0.14304,0.02274,0.47988,0.77728,0.41488,0.34867,0.28319,0.14895,0.18649,-0.08149,-0.03941,0.15573,0.82038,0.2856,0.71623,0.10054,0.26968,0.28174,0.33742,0.17591,0.2331,0.07941,0.04924,0.03066,-0.09724,0.31217,0.52523,0.27811,0.36004,0.31536,-0.15505,0.22793,0.22108
40.0,28.67,0.03884,0.09291,0.04133,0.53256,0.10853,0.11527,0.60981,0.66222,0.00301,-0.00156,0.38439,0.30132,-0.13755,0.04579,-0.19287,0.05444,0.13536,0.05787,0.51038,0.78449,0.43073,0.32261,0.25047,0.1202,0.20312,-0.09197,-0.02466,0.17012,0.83349,0.33803,0.71493,0.1305,0.27312,0.30338,0.30205,0.14771,0.19057,0.09765,0.06077,0.05531,-0.05027,0.35686,0.54982,0.2598,0.36059,0.31029,-0.1625,0.19171,0.22481
40.33,29.33,0.01523,0.05937,0.02202,0.51293,0.05186,0.05365,0.57047,0.64642,-0.02384,-0.02128,0.32745,0.2578,-0.13143,0.03796,-0.19033,0.00483,0.09182,0.0166,0.46468,0.73627,0.39282,0.27851,0.18044,0.0813,0.16488,-0.0874,-0.00727,0.12061,0.78274,0.29762,0.70016,0.09574,0.23349,0.26729,0.24937,0.10226,0.17288,0.07751,0.02922,0.03027,-0.05747,0.31214,0.47353,0.26631,0.33015,0.26456,-0.15779,0.15939,0.19283
40.33,28.67,0.00672,0.07723,0.03233,0.49916,0.09422,0.10522,0.60704,0.61745,0.0022,-0.04611,0.27826,0.22347,-0.14957,0.02964,-0.17709,0.06504,0.07896,0.05682,0.50327,0.74353,0.40955,0.24247,0.14143,0.05116,0.18782,-0.09518,0.00719,0.14339,0.79601,0.36083,0.69608,0.12668,0.23772,0.29804,0.20705,0.07103,0.12553,0.10303,0.0533,0.06251,-0.00382,0.36781,0.51318,0.24621,0.32332,0.26045,-0.16093,0.11862,0.19871
